comp,ivar,ipft,R2,RMSE,slope,reMSE,dNRMSE,sNRMSE,iNRMSE,f_SB,f_SDSD,f_LSC,varname,pft,var,dim,alg
som,3,9,0.9999942239227236,1.6111542989742271,1.0001959822925488,1.0169150134463034e-08,0.0003555894771138474,0.0024033470986054017,inf,0.0001527517104743415,0.006845713461513568,0.9930015348280121,carbon_09,PFT09,Slow,asp,XGBRegressor
som,3,10,0.9999985984118391,1.3371230821622646,0.9998706479099495,2.46758479027767e-09,0.0002516804823073499,0.0011838868868594315,0.003880914336481986,0.0001247295612872822,0.011810393795871637,0.9880648766428412,carbon_10,PFT10,Slow,asp,BaggingRegressor
som,3,11,0.9999984897435884,3.233402081658876,0.9998856327674083,2.658902133087154e-09,0.00032771746596420883,0.0012289249007134259,0.0035407869144615358,0.0007647813790797865,0.008547759234977834,0.9906874593859424,carbon_11,PFT11,Slow,asp,BaggingRegressor
som,3,12,0.9999925954712084,2.99035816259341,0.999876409479624,1.3036142238635968e-08,0.0005940484169796235,0.0027211263828689084,inf,3.582620973916997e-05,0.001941372580354936,0.9980228012099059,carbon_12,PFT12,Slow,asp,BaggingRegressor
som,3,13,0.9999996213360791,0.3504468893802292,0.9999381401975936,6.666618325819271e-10,0.00010237703028375529,0.0006153567427976511,inf,0.00023823908426305412,0.010044492876972587,0.9897172680387644,carbon_13,PFT13,Slow,asp,BaggingRegressor
som,3,14,0.9999871653046059,1.0468336005503343,1.0004493139256212,2.2596294707962873e-08,0.00047654038382080935,0.0035825543113989096,inf,0.006279206830386313,0.016171766314276265,0.9775490268553375,carbon_14,PFT14,Slow,asp,XGBRegressor
som,3,15,0.999913066567642,7.161642464532026,1.0013228331924326,1.5305181753170094e-07,0.0023490746892686587,0.009323809970071574,0.022448981241465108,0.009268559970787021,0.021431694137450392,0.9692997458917626,carbon_15,PFT15,Slow,asp,XGBRegressor
biomass,1,2,0.9999895012976533,0.6289734479125175,0.9996917742517496,1.8483630892056375e-08,0.0013729882873352948,0.003240170110763943,0.0016798933788705404,0.0030474290551372055,0.008747006479562624,0.9882055644653002,biomass_01,PFT02,Leaf,pft,BaggingRegressor
biomass,1,3,0.9985361241375202,1.9248493356781013,1.000081659317882,2.5772462367602083e-06,0.010017108380410355,0.03826063071199687,inf,0.00025529640218976247,0.00045160852833924344,0.999293095069471,biomass_01,PFT03,Leaf,pft,XGBRegressor
biomass,1,4,0.9999892828427444,0.3167099506994305,1.0005970186840931,1.8868234605058364e-08,0.0006185658676561067,0.003273706959346415,inf,0.0034317914873438216,0.03383526156036112,0.962732946952295,biomass_01,PFT04,Leaf,pft,XGBRegressor
biomass,1,5,0.9999999703355503,0.01125306282309387,1.000018459217853,5.222614383526209e-11,5.612361472562727e-05,0.00017223370662686462,inf,0.0019756905391173094,0.011504785773011469,0.9865195236878714,biomass_01,PFT05,Leaf,pft,BaggingRegressor
biomass,1,6,0.9999876063587819,0.12048751534507554,0.9998838151401477,2.1819790876877563e-08,0.0006250386959299624,0.0035204603701883158,inf,6.704731457558351e-06,0.0009762029135499103,0.9990170923549926,biomass_01,PFT06,Leaf,pft,BaggingRegressor
biomass,1,7,0.9999991066282246,0.06916709062906003,1.0000121424389634,1.5728376328559677e-09,0.00018990535820320243,0.0009451834612720378,inf,0.0005825824684848,0.00017739257200527096,0.9992400249595099,biomass_01,PFT07,Leaf,pft,BaggingRegressor
biomass,1,8,0.9999999999961315,6.060477289477496e-06,0.9999998062222073,6.8106393944802715e-15,8.245391944696167e-08,1.9668358284475077e-06,inf,0.15293209156340343,0.009706541756067796,0.8373613666805289,biomass_01,PFT08,Leaf,pft,XGBRegressor
biomass,1,9,1.0,0.0,1.0,,,,,,,,biomass_01,PFT09,Leaf,pft,NoneType
biomass,1,10,0.9999029875287234,0.14160406999685662,0.999793087071372,1.7079660436011792e-07,0.0014722968164917031,0.009849490914587766,59.764402285913754,8.346609760636405e-06,0.00025869647465515876,0.9997329569155843,biomass_01,PFT10,Leaf,pft,XGBRegressor
biomass,1,11,0.9999081556777571,0.27113721406197017,0.9988597129131817,1.61697750427559e-07,0.0034157404737776937,0.009583544346579376,0.12292803486888541,0.0025552162717501306,0.013056923610625151,0.9843878601176247,biomass_01,PFT11,Leaf,pft,BaggingRegressor
biomass,1,12,0.9996950688190502,0.30941361586816907,1.0005297608664254,5.368506706861235e-07,0.0028978580396376917,0.017462278801740574,inf,0.002448367076122059,0.00152364542586626,0.9960279874980117,biomass_01,PFT12,Leaf,pft,XGBRegressor
biomass,1,13,0.9999999361661795,0.0013884660040793596,1.0000028356873507,1.123834866769691e-10,1.13626780618942e-05,0.0002526535581236062,inf,0.002291795903748745,0.00012881433432693538,0.9975793897619243,biomass_01,PFT13,Leaf,pft,XGBRegressor
biomass,1,14,0.9999844628816492,0.02385551971368605,0.9999515181949914,2.73540816034146e-08,0.0002915262459780971,0.003941715153424901,inf,0.0022815669607018077,0.00010678167486054712,0.9976116513644375,biomass_01,PFT14,Leaf,pft,XGBRegressor
biomass,1,15,0.9999929297641914,0.010077057720777053,0.9999299757823289,1.2447598254592351e-08,0.00015741418580093213,0.002658991502169282,15.332316272878595,0.003948125178329537,0.0006255732956314974,0.995426301526039,biomass_01,PFT15,Leaf,pft,XGBRegressor
biomass,2,2,0.9999533388618632,2.1155547488245476,0.9997992713286413,8.214989108590385e-08,0.0023471704078801997,0.006830895851701547,0.0038677025349245853,0.000407595037673278,0.0006746308989235686,0.9989177740634032,biomass_02,PFT02,SapAB,pft,XGBRegressor
biomass,2,3,0.9999200072114395,1.7366508477717273,0.9986517228211506,1.4083237422634574e-07,0.0022323060620934704,0.008943868769194032,0.1592216730469799,0.007866358534444808,0.02143526334160496,0.9706983781239501,biomass_02,PFT03,SapAB,pft,XGBRegressor
biomass,2,4,0.9999826244831699,0.2963413652068815,0.9991757771394358,3.059069864462087e-08,0.000822245805895203,0.004168394994496641,inf,0.0007342766991663307,0.03830970272833234,0.9609560205725014,biomass_02,PFT04,SapAB,pft,BaggingRegressor
biomass,2,5,0.9999963945614063,0.332402763790418,0.9995773155668223,6.347603157962546e-09,0.00036712163035637244,0.0018987992505061523,inf,0.0038500242292480967,0.04915403585768111,0.9469959399130708,biomass_02,PFT05,SapAB,pft,BaggingRegressor
biomass,2,6,0.9999914399822804,0.4945548194771769,1.0004630940493238,1.5070453731720612e-08,0.0006610496932188647,0.0029257507958842474,inf,0.004433638368660255,0.025504474350290175,0.9700618872810495,biomass_02,PFT06,SapAB,pft,XGBRegressor
biomass,2,7,0.9999820515277789,0.13716309975142782,1.0007314225802415,3.159942292451927e-08,0.000596672826261362,0.004236563727967153,inf,0.0013000775889238422,0.030518736108020795,0.9681811863030554,biomass_02,PFT07,SapAB,pft,XGBRegressor
biomass,2,8,0.9999895261321609,0.13320583194888314,1.0001119189511996,1.8439908167437372e-08,0.0005465369287726272,0.0032363355572474907,inf,1.1995322615920112e-06,0.001310298389205309,0.9986885020785332,biomass_02,PFT08,SapAB,pft,XGBRegressor
biomass,2,9,0.9999913809018135,0.007298181156249354,1.0011610169035707,1.5174468638209532e-08,0.0002638522169547149,0.0029358300677156048,inf,0.002831099542575653,0.15736880247195803,0.8398000979854663,biomass_02,PFT09,SapAB,pft,MLPRegressor
biomass,2,10,0.9999840142486416,0.05370007426566263,0.999891099918651,2.8143928447896276e-08,0.000364383821933469,0.0039982185230931395,112.10904971436756,0.003368549469836018,0.0006373630366431516,0.9959940874935207,biomass_02,PFT10,SapAB,pft,BaggingRegressor
biomass,2,11,0.9999742701999678,0.509691405093919,0.9999798989332038,4.529894371881211e-08,0.0011363095702972578,0.005072455030089994,0.5152932841769498,1.7878206948768944e-06,2.0351040981686333e-06,0.9999961770752069,biomass_02,PFT11,SapAB,pft,XGBRegressor
biomass,2,12,0.9999807310794429,0.11286079970506767,0.9997977124368331,3.392415591041814e-08,0.0005122429171628663,0.004389637861728175,inf,0.0002658178192261541,0.001926592467377702,0.9978075897133961,biomass_02,PFT12,SapAB,pft,XGBRegressor
biomass,2,13,0.9999995083882712,0.008945122109565122,1.0000226933948846,8.65513606984838e-10,3.122784633478823e-05,0.0007011502897149712,inf,0.002400583301392705,0.0010702913699813918,0.9965291253286259,biomass_02,PFT13,SapAB,pft,XGBRegressor
biomass,2,14,0.9999575440823996,0.025427158683537936,0.9996938335313215,7.4746333803659e-08,0.0005946825426182724,0.006515820562329683,inf,0.0038600426604309193,0.0019139810013845157,0.9942259763381845,biomass_02,PFT14,SapAB,pft,XGBRegressor
biomass,2,15,0.9999090980490654,0.00850476296322832,1.0001551332673912,1.600386460116233e-07,0.0005535126158231408,0.009534251461682875,74.12682513414339,0.0021844541512513783,0.0004420825006294115,0.9973734633481192,biomass_02,PFT15,SapAB,pft,XGBRegressor
