comp,var,ind,R2,RMSE,slope,reMSE,dNRMSE,sNRMSE,iNRMSE,f_SB,f_SDSD,f_LSC,alg
litter,litter_11_be,1,0.8176619792169973,4.195075075367849,0.8576791180106635,4.347592293347703e-05,0.052304664545271704,0.42701056284710653,inf,0.0001946687791782757,0.01514518803911155,0.98466014318171,Pipeline
litter,litter_11_be,2,0.9613663694086814,16.870554516810547,0.9867615201005032,9.211642964072145e-06,0.037246845257270324,0.196554396011177,inf,0.0024507793955714174,0.000935846955353492,0.996613373649075,Pipeline
litter,litter_12_ab,1,0.974421379092122,4.403367612169192,0.9673255563456746,6.098860493056264e-06,0.025996186717473547,0.15993317638275673,inf,0.001120673747421321,0.01579719033985827,0.9830821359127205,Pipeline
litter,litter_12_ab,2,0.9865109111632921,37.6128676067383,0.984519527208276,3.2162825075602977e-06,0.02213939291800898,0.11614253672409555,inf,2.048445448178286e-07,0.005707615644179783,0.9942921795112754,Pipeline
litter,litter_12_be,1,0.9799793338693045,1.1403639520615907,0.961038806758422,4.773644761729985e-06,0.025486287030952695,0.1414944031779899,inf,0.004644819463267335,0.04326281121442164,0.952092369322311,Pipeline
litter,litter_12_be,2,0.9893411292203517,6.7559000683667865,0.9865358508898041,2.541457029005316e-06,0.020588266274465982,0.10324180732459255,inf,7.103342754674216e-05,0.006259916638611821,0.9936690499338414,Pipeline
litter,litter_13_ab,1,0.9630502877250593,4.691893768663443,0.9796889839985989,8.810136450868071e-06,0.02065881746112003,0.19222307945442113,inf,0.0003259128702742678,9.201417154813669e-05,0.9995820729581777,Pipeline
litter,litter_13_ab,2,0.9592112288301993,43.26958837067173,0.979087802285506,9.725505762947232e-06,0.020158740415958564,0.20196230135795318,inf,0.00033438071061153474,6.7514372455512064e-06,0.9996588678521429,Pipeline
litter,litter_13_be,1,0.9674388405060288,0.8905885652783897,0.9785766435258938,7.763748091075626e-06,0.020532783912382384,0.18044710996292285,inf,5.476361738105657e-05,0.000816748946816046,0.9991284874358028,Pipeline
litter,litter_13_be,2,0.9859961853559887,3.066645397132599,1.0248612166303273,3.3390115984767026e-06,0.014824485816982378,0.11833771437716417,inf,0.0023472854288122723,0.07020539579306909,0.9274473187781186,Pipeline
litter,litter_14_ab,1,0.6935493101027617,1.5604610130648293,0.8145098439536566,7.306883402413885e-05,0.02475689627166713,0.5535798857411984,inf,7.674849537429207e-05,0.0035138542957336705,0.9964093972088921,Pipeline
litter,litter_14_ab,2,0.9171359722886063,14.033640227801609,0.9497132027491253,1.9757755772864492e-05,0.02180960018672536,0.2878611257384256,inf,1.4668825445221182e-06,0.0009547006321105289,0.9990438324853449,Pipeline
litter,litter_14_be,1,0.4398217233023628,0.6614690653226205,0.7423714572457518,0.00013356658957978948,0.032072525423913124,0.7484505840051414,inf,1.8205565112203966e-05,0.0008804952606435808,0.9991012991742443,Pipeline
litter,litter_14_be,2,0.9063720603561563,2.9352047606266423,0.9432976114955538,2.2324258379552646e-05,0.022016765755133578,0.3059868291999572,inf,0.00016297461943682784,0.0010564481519138589,0.9987805772286492,Pipeline
