comp,ivar,ipft,R2,RMSE,slope,reMSE,dNRMSE,sNRMSE,iNRMSE,f_SB,f_SDSD,f_LSC,varname,pft,var,dim,alg
biomass,6,8,1.0,3.298562643489733e-14,1.0000000000000773,4.44467641078187e-30,2.1074539049660916e-15,7.720305089087145e-14,inf,0.0007457121551081283,1.0026397705078125,-0.0033854826629206025,biomass_06,PFT08,Root,pft,BaggingRegressor
biomass,6,9,1.0,0.0,1.0,,,,,,,,biomass_06,PFT09,Root,pft,NoneType
biomass,6,10,0.9998193865795678,0.06512852900237802,0.9997253638502174,1.346856229919331e-07,0.001231121803598202,0.013439249251062439,inf,0.0016782831989683481,0.00018846616791161588,0.9981332506331199,biomass_06,PFT10,Root,pft,XGBRegressor
biomass,6,11,0.9997247507642654,0.31027216045442507,0.9995406132697452,2.0525670077151376e-07,0.0028289637912546415,0.0165906369900194,inf,3.567160329902539e-06,0.00037625717099821685,0.9996201756686719,biomass_06,PFT11,Root,pft,XGBRegressor
biomass,6,12,0.9997912063892921,0.08910504232065719,1.000064544848545,1.556999334138004e-07,0.0016115932333524204,0.014449692408764498,inf,0.00025932269401703344,0.00013662926394442367,0.9996040480420384,biomass_06,PFT12,Root,pft,XGBRegressor
biomass,6,13,0.9999999995434634,6.936823546990828e-05,0.9999991087313385,3.404449008151566e-13,1.2266167713304811e-06,2.1366717389274496e-05,inf,0.00047225294510712433,0.0017390804751754938,0.9977886665797175,biomass_06,PFT13,Root,pft,XGBRegressor
biomass,6,14,0.9999936937182681,0.005166663037496791,1.00012442573437,4.702670941016515e-09,0.00010076492514826911,0.002511231118774842,inf,0.0009736579221352578,0.0025805237876587125,0.9964458182902061,biomass_06,PFT14,Root,pft,XGBRegressor
biomass,6,15,0.9971693799647695,0.036925577399157763,1.0006070571302084,2.1108277667640092e-06,0.0028654827316939267,0.053203571639792537,3.7024486100668597,6.226336149991221e-05,0.0014418618243675482,0.9984958748141326,biomass_06,PFT15,Root,pft,XGBRegressor
biomass,7,2,0.9999672954568735,0.028332272063883206,1.0001704170344419,2.4388175336703788e-08,0.0010558180204861417,0.00571878860655994,inf,2.7518412590981257e-05,0.00106639900085764,0.9989060825865513,biomass_07,PFT02,Fruit,pft,XGBRegressor
biomass,7,3,0.9998010585611674,0.06167867318081992,0.998873834668405,1.4835304909215866e-07,0.002158353944387321,0.014104660181393409,inf,1.3389376534248784e-05,0.0053040141032517875,0.994682596520214,biomass_07,PFT03,Fruit,pft,BaggingRegressor
biomass,7,4,0.9999792359482452,0.007932805510347954,1.000379153224921,1.5484005782849985e-08,0.000591340233050325,0.004556758909005592,inf,0.000653473495394198,0.007304612442869269,0.9920419140617366,biomass_07,PFT04,Fruit,pft,XGBRegressor
biomass,7,5,0.9999850047703998,0.011310460260471807,1.0001156079145177,1.118212498157856e-08,0.0005469457700841125,0.003872367441281476,inf,7.804566698870762e-06,0.0010105274792507654,0.9989816679540503,biomass_07,PFT05,Fruit,pft,XGBRegressor
biomass,7,6,0.9999934255116784,0.00668294579427566,0.9997547763636458,4.902675855083809e-09,0.00020182434529856827,0.0025640765046439987,inf,0.000755518270767753,0.00890542089051087,0.9903390608387215,biomass_07,PFT06,Fruit,pft,BaggingRegressor
biomass,7,7,0.9999987608712771,0.0018635292997177236,1.000005112367292,9.240333503824981e-10,0.00018094134981416234,0.0011131615888373666,0.006724553889436854,0.0001885341634182931,2.6513398083990995e-05,0.9997849524384976,biomass_07,PFT07,Fruit,pft,BaggingRegressor
biomass,7,8,1.0,7.154970439922583e-16,0.9999999999999711,6.270364090009194e-31,7.915610022790611e-16,2.899751410845821e-14,inf,0.0007457121551081283,0.997790250309717,0.001464037535174757,biomass_07,PFT08,Fruit,pft,BaggingRegressor
biomass,7,9,1.0,0.0,1.0,,,,,,,,biomass_07,PFT09,Fruit,pft,NoneType
biomass,7,10,0.9997622675443929,0.02676046517457757,1.0000654368423902,1.772799818099151e-07,0.0010379959382931828,0.01541857501869405,inf,0.00010852265131310842,0.00014283539570433387,0.9997486419529826,biomass_07,PFT10,Fruit,pft,XGBRegressor
biomass,7,11,0.9999988882685152,0.009932503124757573,0.9998403447817534,8.290316813915882e-10,0.00017599973896062157,0.0010543867813786931,inf,0.0008071715896280293,0.022772382665338136,0.9764204457450338,biomass_07,PFT11,Fruit,pft,BaggingRegressor
biomass,7,12,0.9998605560585877,0.03839557757645346,0.999840000679004,1.0398504206734416e-07,0.0012714120290548722,0.011808638423303024,inf,8.030631733696022e-05,5.845895383234619e-05,0.9998612347288307,biomass_07,PFT12,Fruit,pft,XGBRegressor
biomass,7,13,0.9999999999823296,1.1145805061489064e-05,0.9999995529440783,1.3177063496982893e-14,2.3222192986439334e-07,4.203622503205309e-06,inf,0.0002667220147675557,0.011309914764849542,0.9884233632203829,biomass_07,PFT13,Fruit,pft,XGBRegressor
biomass,7,14,0.9999626053337044,0.004384900399113468,0.9999813091128088,2.7885657192822487e-08,0.000341111596687958,0.006115117848052886,inf,0.0004921916154688478,2.0322345329998744e-13,0.999507808384328,biomass_07,PFT14,Fruit,pft,BaggingRegressor
biomass,7,15,0.999994172174632,0.0004202138631116675,0.9999324712311691,4.345880214727258e-09,0.00017723668192358064,0.0024140889312428515,0.1443094118029604,0.0023641467215876027,0.0007166034587191698,0.9969192498196933,biomass_07,PFT15,Fruit,pft,BaggingRegressor
biomass,8,2,0.8913990458016597,4.938063900283903e-15,0.9431341554268781,8.098505160204342e-05,0.057612586251669,0.3295465888130846,inf,0.0023973220148454004,6.708601362651879e-05,0.9975355919715281,biomass_08,PFT02,Labile,pft,RidgeCV
biomass,8,3,0.9997351689039392,1.024503042280986,1.0003954942504172,1.974877673831677e-07,0.0026587892092983217,0.016273631925935523,inf,0.0010872756366508212,0.0010511977868883616,0.9978615265764607,biomass_08,PFT03,Labile,pft,XGBRegressor
biomass,8,4,0.7384963809390641,8.605768229364514e-10,0.8882433437533291,0.0001950064273385055,0.08606357662674838,0.5113742455980119,inf,0.008513198075958076,0.001201413059702739,0.9902853888643391,biomass_08,PFT04,Labile,pft,RidgeCV
biomass,8,5,0.9112296740012275,4.1128021915114777e-10,0.9851792339551143,6.619711111019575e-05,0.04113083909589607,0.29794349464080017,inf,0.004384879701727165,0.009441703908845538,0.9861734163894273,biomass_08,PFT05,Labile,pft,RidgeCV
biomass,8,6,0.9999865908716927,0.3829506383005411,1.000097589134664,9.999349968122922e-09,0.0007924631995694069,0.003661847663031989,inf,0.0007394385775318068,0.000811015241449525,0.9984495461810187,biomass_08,PFT06,Labile,pft,XGBRegressor
biomass,8,7,0.9895494741689554,4.512072896873182e-10,1.0066019391064573,7.79308413948141e-06,0.04512227402536805,0.10222781339266025,0.045944851020277476,0.0015083085889982097,0.013211701085183452,0.9852799903258184,biomass_08,PFT07,Labile,pft,RidgeCV
biomass,8,8,0.9999992259522807,0.037161878517428346,1.0000054480487546,5.772167928495656e-10,0.000141093285042936,0.0008797998176922222,0.0009328347829425324,0.00016883165997906246,4.398580401626188e-05,0.9997871825360046,biomass_08,PFT08,Labile,pft,BaggingRegressor
biomass,8,9,0.9999827988644617,0.03528987828445237,1.0000471388950058,1.2827095852510984e-08,0.0008693359254506064,0.004147425169694715,inf,0.00010468656218233684,0.00018060518021179137,0.9997147082576059,biomass_08,PFT09,Labile,pft,XGBRegressor
biomass,8,10,0.999933386225136,0.4585925844487195,0.9994357005209448,4.9674701613731374e-08,0.002362216201826267,0.008161726218393617,inf,0.0012197313819046856,0.004235552287577611,0.9945447163305177,biomass_08,PFT10,Labile,pft,XGBRegressor
biomass,8,11,0.9999989916762398,0.04661336450528593,1.0000527090492253,7.519192842704322e-10,0.00029920935389980414,0.001004153255338372,inf,0.00035465316954768884,0.0028081021682206486,0.9968372446622317,biomass_08,PFT11,Labile,pft,XGBRegressor
biomass,8,12,0.9999966910555649,0.20354265789848527,1.0000801102437644,2.46752008584898e-09,0.0005271197068123124,0.0018190504212702526,inf,0.00023376044194202742,0.0020202391105812864,0.9977460004474767,biomass_08,PFT12,Labile,pft,XGBRegressor
biomass,8,13,0.9999999999899395,0.0001362164974326899,1.000000889893323,7.50225159915864e-15,3.5251103741772613e-07,3.171832182583394e-06,inf,0.00100655658522289,0.07871545497582012,0.9202779884389569,biomass_08,PFT13,Labile,pft,XGBRegressor
biomass,8,14,0.9999969658143862,0.02472323311990907,0.9999347918576974,2.262629093049877e-09,0.00012837857761251,0.0017418913897771827,inf,0.0005045754548252334,0.0013370657592718202,0.9981583587859031,biomass_08,PFT14,Labile,pft,XGBRegressor
biomass,8,15,0.9997189154682454,0.8635725444046168,1.0007773168977987,2.0960815194223876e-07,0.005605392925875109,0.01676557579549662,0.014703534159468932,0.000561575939675788,0.0029939334674042115,0.99644449059292,biomass_08,PFT15,Labile,pft,XGBRegressor
litter,1,2,0.9999639290655982,0.06824277463546638,1.000634337399643,2.6898534229541417e-08,0.0010072052673550176,0.006005908291159219,inf,0.000765082757351921,0.011790516689914045,0.9874444005527341,litter_02_ab,PFT02,StructuralAB,met.or.str,BaggingRegressor
litter,1,3,0.999871002384977,0.15942004197885035,1.001199413848753,9.619508950261523e-08,0.0011416201150743447,0.01135771169835751,inf,0.001394534327887155,0.012366371180352085,0.9862390944917608,litter_03_ab,PFT03,StructuralAB,met.or.str,XGBRegressor
litter,1,4,0.9999973759774916,0.01656500436432261,0.9997390965989497,1.9567654797797245e-09,0.00018742619879641193,0.0016198834860521947,inf,0.0015629509878456994,0.0256881385140109,0.9727489104981435,litter_04_ab,PFT04,StructuralAB,met.or.str,XGBRegressor
litter,1,5,0.9999841705351306,0.04520996946379191,1.0001752811040898,1.180422436197468e-08,0.0004191249588224228,0.0039786260027059655,inf,0.0008664632624305243,0.0021195950785602,0.9970139416590093,litter_05_ab,PFT05,StructuralAB,met.or.str,XGBRegressor
litter,1,6,0.9999417954793194,0.2638569730691072,0.9997572214771239,4.340381855378465e-08,0.0014713774204430112,0.007629188730174738,inf,3.630135642438292e-05,0.0007846083912365822,0.9991790902523391,litter_06_ab,PFT06,StructuralAB,met.or.str,XGBRegressor
litter,1,7,0.9999978658449458,0.02841069441854565,0.9998842467268184,1.5914653648109477e-09,0.0003443916642027311,0.0014608747565111393,0.007632364515622212,0.00037243850970499593,0.006163808621353519,0.9934637528689415,litter_07_ab,PFT07,StructuralAB,met.or.str,BaggingRegressor
litter,1,8,0.9999953436642626,0.06722810983340571,0.9999512959231522,3.472286157684139e-09,0.0005661668954275278,0.002157854429162086,0.0016801555857177079,0.0003424314284974174,0.0004619294555239337,0.9991956391159786,litter_08_ab,PFT08,StructuralAB,met.or.str,BaggingRegressor
litter,1,9,0.9999962868793921,0.01912443957525272,1.0000299371511903,2.7689191706700314e-09,0.00041942839525844794,0.001926945927593328,inf,0.00010537385818391068,0.0002722226454810731,0.999622403496335,litter_09_ab,PFT09,StructuralAB,met.or.str,BaggingRegressor
litter,1,10,0.9999988950257251,0.03324932780395821,1.0000458476641996,8.239927478110314e-10,0.00020136582802080224,0.001051177565787338,inf,0.0005861088105844705,0.0019483205651386636,0.9974655706242768,litter_10_ab,PFT10,StructuralAB,met.or.str,BaggingRegressor
litter,1,11,0.9999611255502066,0.20395546945784493,0.9998022345624809,2.898914973410479e-08,0.0009104520908552529,0.0062349378339671135,inf,1.7948015980775336e-06,0.0008181887152410176,0.9991800164831609,litter_11_ab,PFT11,StructuralAB,met.or.str,BaggingRegressor
litter,1,12,0.9998454572617037,0.45050315849916517,1.0004658543865061,1.1524439843122029e-07,0.0028425192827790297,0.012431521962184132,inf,6.476243687719981e-05,0.0019076926723834396,0.9980275448907393,litter_12_ab,PFT12,StructuralAB,met.or.str,XGBRegressor
litter,1,13,0.9999941316118709,0.05074536777698817,0.9999759276381892,4.37612835880185e-09,0.00024669627709182737,0.0024224756199295963,inf,1.2041804610333772e-08,7.614213174675821e-05,0.9999238458264487,litter_13_ab,PFT13,StructuralAB,met.or.str,XGBRegressor
litter,1,14,0.9999982300237472,0.004306582527116721,0.9999117986888301,1.3198928059920088e-09,6.144980059806347e-05,0.0013304045448040546,inf,0.0007183271887562105,0.004307920556390442,0.9949737522548534,litter_14_ab,PFT14,StructuralAB,met.or.str,BaggingRegressor
litter,1,15,0.9999961565132792,0.06559932951497006,0.9999981327143059,2.8661347657125755e-09,0.0006427478798848324,0.0019604812472504203,0.00098155802429528,0.0003156473198017095,7.545071264563327e-10,0.9996843519256912,litter_15_ab,PFT15,StructuralAB,met.or.str,BaggingRegressor
litter,2,2,0.9999906387989121,0.010784290529246274,1.0005245520591715,6.980761437613713e-09,0.0004642222530501089,0.0030596079957798494,inf,0.002724322000697981,0.029902742827406625,0.9673729351718954,litter_02_be,PFT02,StructuralBE,met.or.str,XGBRegressor
litter,2,3,0.999994744084917,0.013559103574883316,0.9998737678742871,3.919399763615378e-09,0.00018036612161626835,0.0022925782610432786,inf,0.0006162875387728107,0.0029072538867842557,0.9964764585744429,litter_03_be,PFT03,StructuralBE,met.or.str,BaggingRegressor
litter,2,4,0.9999865627622055,0.01790197375666982,1.0003607116090258,1.0020311554379573e-08,0.0005126752158279594,0.003665683809935468,inf,0.00022454551429571738,0.010043305350561423,0.9897321491351428,litter_04_be,PFT04,StructuralBE,met.or.str,XGBRegressor
litter,2,5,0.9999960428781945,0.013555219488475751,1.00011865855161,2.950873829575265e-09,0.0001688176925357416,0.0019892515691738014,inf,4.723756532755461e-07,0.003677308407230424,0.9963222192171163,litter_05_be,PFT05,StructuralBE,met.or.str,XGBRegressor
litter,2,6,0.9999505547926103,0.1385860693761265,0.9990717453208826,3.6871892162318306e-08,0.0012056751538389605,0.007031728620308726,inf,0.000811263644518197,0.016526272177234524,0.9826624641782473,litter_06_be,PFT06,StructuralBE,met.or.str,XGBRegressor
litter,2,7,0.9999943624915463,0.0257678858655058,0.9997040022263288,4.20395857842935e-09,0.0006164939161225843,0.0023743437943300793,0.008109132791075198,0.0014828913178113368,0.015251701935276696,0.983265406746912,litter_07_be,PFT07,StructuralBE,met.or.str,BaggingRegressor
litter,2,8,0.9999792789541718,0.08259999357447097,1.0001445965708358,1.5451935740655926e-08,0.0011955733539234692,0.004552037546881572,0.003097620800957686,0.0017525240653752567,0.0011583563660310747,0.9970891195685936,litter_08_be,PFT08,StructuralBE,met.or.str,BaggingRegressor
litter,2,9,0.9999977675459416,0.01125753570061751,1.0000072159417899,1.6647681270839896e-09,0.00034712137155051663,0.0014941399059056116,inf,9.383519126151856e-05,3.109704017654069e-05,0.9998750677685619,litter_09_be,PFT09,StructuralBE,met.or.str,BaggingRegressor
litter,2,10,0.9999985296245611,0.016752593502734888,0.9999534709466427,1.0964768373135528e-09,0.00022033402578375594,0.0012125903837807202,inf,0.0005444918711756183,0.0014263097567082516,0.9980291983721161,litter_10_be,PFT10,StructuralBE,met.or.str,BaggingRegressor
litter,2,11,0.9999956523031118,0.019728894077290584,1.0000881552982817,3.242130416203884e-09,0.00026145616656447497,0.002085113159550198,inf,0.0021923761799345146,0.001876339853962274,0.9959312839661032,litter_11_be,PFT11,StructuralBE,met.or.str,BaggingRegressor
litter,2,12,0.9999307330996684,0.08748796653357244,0.9997049116242493,5.1653169523975736e-08,0.0019433962683012502,0.00832267386911511,inf,0.00020684904830818075,0.0009796623692652408,0.9988134885824267,litter_12_be,PFT12,StructuralBE,met.or.str,XGBRegressor
litter,2,13,0.99998283213558,0.016653596219265657,0.9996033969140334,1.2802285175193253e-08,0.00042489381932774055,0.004143412171137956,inf,9.894602384852126e-05,0.008773250276250222,0.9911278036999012,litter_13_be,PFT13,StructuralBE,met.or.str,XGBRegressor
litter,2,14,0.999770230308071,0.014281832687201932,0.9986489188622326,1.713420521469451e-07,0.0006675391384316252,0.015158155954107787,inf,0.0017317118083581406,0.0066613056977899154,0.9916069824938519,litter_14_be,PFT14,StructuralBE,met.or.str,XGBRegressor
litter,2,15,0.9999546324775754,0.10990531882322137,0.9995273927741712,3.383111291911177e-08,0.0018941246091736148,0.006735541732075371,0.0033543917084749154,0.000783123163100794,0.004464388600316093,0.9947524882365831,litter_15_be,PFT15,StructuralBE,met.or.str,BaggingRegressor
litter,3,2,0.9999998651359071,0.09486514258522939,1.0000247490427747,1.0056979339949007e-10,5.980879327968548e-05,0.00036723846877569376,inf,0.0007320264505099139,0.004566372530237635,0.9947016010192524,litter_02_ab,PFT02,WoodyAB,met.or.str,BaggingRegressor
litter,3,3,0.9999998413144233,0.0941036020449816,0.9999780670126652,1.183337633821271e-10,6.992400509966996e-05,0.00039835358250608525,inf,6.134206468497798e-05,0.0030096776267425065,0.9969289803085726,litter_03_ab,PFT03,WoodyAB,met.or.str,BaggingRegressor
litter,3,4,0.9999997064906818,0.09820126539939114,1.0000386506948562,2.1887346618672975e-10,5.7019916462574996e-05,0.0005417650027054208,inf,0.0005511235619221129,0.005128209987510201,0.9943206664505677,litter_04_ab,PFT04,WoodyAB,met.or.str,BaggingRegressor
litter,3,5,0.9999999601030555,0.049294860219201216,0.999996440283416,2.975163644685275e-11,2.4384455209849414e-05,0.00019974219502956695,inf,4.7168041425197765e-05,0.0003140593717500593,0.9996387725868245,litter_05_ab,PFT05,WoodyAB,met.or.str,BaggingRegressor
litter,3,6,0.9997278617666765,5.999306710175626,0.9996119818134187,2.0293678845900145e-07,0.002812080504421699,0.016496612783341948,inf,5.860595737879647e-06,0.00023331794797522138,0.999760821456287,litter_06_ab,PFT06,WoodyAB,met.or.str,XGBRegressor
litter,3,7,0.9999547128963825,2.145527886200633,1.00051679205022,3.377114363719175e-08,0.0015739729108006516,0.006729569348589414,0.04161294814602313,0.0011286993358766606,0.006421394390518947,0.9924499062736045,litter_07_ab,PFT07,WoodyAB,met.or.str,XGBRegressor
litter,3,8,0.9998778031328486,3.517465135186815,0.9998523746886896,9.112368915092193e-08,0.003168979438661254,0.011054269182147969,0.008289306472542213,0.00039225091374855216,6.130842089326988e-05,0.9995464406653581,litter_08_ab,PFT08,WoodyAB,met.or.str,XGBRegressor
litter,3,9,0.9998964307284489,1.0323870363431842,1.0004798501388705,7.723286469135971e-08,0.002358454084377657,0.010176898916227545,inf,0.0002482590777480596,0.0027273699229366823,0.9970243709993153,litter_09_ab,PFT09,WoodyAB,met.or.str,XGBRegressor
litter,3,10,0.99994018669832,2.2140699143663456,1.0004002792156423,4.460350609994761e-08,0.0013491645583242242,0.007733905978225346,inf,0.0008233944666946802,0.0030922743738099894,0.9960843311594954,litter_10_ab,PFT10,WoodyAB,met.or.str,XGBRegressor
litter,3,11,0.9999998555476316,0.21450091910092015,0.9999712221934911,1.0771988693462762e-10,7.725705873966921e-05,0.0003800688995160426,inf,0.0002985001919138412,0.005704546372986353,0.9939969534350999,litter_11_ab,PFT11,WoodyAB,met.or.str,BaggingRegressor
litter,3,12,0.9999007970960684,4.01525099983759,0.9998794434128574,7.397681128379244e-08,0.0022846142876089422,0.00996006545819683,inf,0.00010778186663385123,5.076209520235514e-05,0.9998414560381639,litter_12_ab,PFT12,WoodyAB,met.or.str,XGBRegressor
litter,3,13,0.9999958237997578,0.37257809978531825,1.000529772103308,3.1142432827944667e-09,0.00017207919287873856,0.002043575357609154,inf,0.0010259046978543201,0.06769853756225154,0.931275557739894,litter_13_ab,PFT13,WoodyAB,met.or.str,XGBRegressor
litter,3,14,0.999971524122058,0.26305330910834224,1.0008355517723106,2.1234808308670816e-08,0.0003558187254223036,0.005336279410031635,inf,0.002409652898094529,0.02533622675459098,0.9722541203473144,litter_14_ab,PFT14,WoodyAB,met.or.str,XGBRegressor
litter,3,15,0.9999830097133221,1.1894090362610499,1.0000175253835792,1.2669863294453987e-08,0.0011978423081597757,0.004121927543985071,0.0021136405358944447,0.002372398836731372,3.978754657985831e-05,0.9975878136166887,litter_15_ab,PFT15,WoodyAB,met.or.str,BaggingRegressor
litter,4,2,0.9999510156855065,0.5149704716917197,0.9995023704616478,3.6528198727455915e-08,0.001055186407748337,0.006998879517002589,inf,0.0016578379071162986,0.004572962058628407,0.9937692000342553,litter_02_be,PFT02,WoodyBE,met.or.str,XGBRegressor
litter,4,3,0.9999852599997902,0.28767080750539714,1.000351217775877,1.0991797322770585e-08,0.0006031650947339398,0.0038392707914179946,inf,0.001518600732764155,0.008719883350124049,0.9897615159171118,litter_03_be,PFT03,WoodyBE,met.or.str,BaggingRegressor
litter,4,4,0.9999927918543725,0.2104340578639382,1.000212808177719,5.375201810181933e-09,0.0003465051627780585,0.002684798992001817,inf,0.0008660144715147017,0.006495814785028064,0.9926381707434573,litter_04_be,PFT04,WoodyBE,met.or.str,XGBRegressor
litter,4,5,0.9999954096390955,0.24001446522313538,1.000091414318184,3.4230879228111574e-09,0.0001866030050259545,0.002142512754802118,inf,5.990375558169177e-05,0.0019128390434942648,0.998027257200924,litter_05_be,PFT05,WoodyBE,met.or.str,XGBRegressor
litter,4,6,0.9998995045216651,1.5384254195547722,1.0006231780258066,7.49406997277409e-08,0.00147685226890768,0.010024743305187447,inf,0.0005022529526110946,0.004509289069634436,0.9949884579777544,litter_06_be,PFT06,WoodyBE,met.or.str,XGBRegressor
litter,4,7,0.9999954820922483,0.3499006334070652,0.999922808795024,3.3690587260545973e-09,0.000579596155891978,0.002125537050168549,0.00823271538989803,1.4713690401141876e-06,0.0012428902566784276,0.9987556383742815,litter_07_be,PFT07,WoodyBE,met.or.str,BaggingRegressor
litter,4,8,0.9998867841196717,1.8190275463868635,0.9999683602596947,8.442645811205036e-08,0.0029236107057450693,0.010640295124114723,0.006731154979322039,6.851131599551562e-09,5.506254231687179e-06,0.9999944868946368,litter_08_be,PFT08,WoodyBE,met.or.str,XGBRegressor
litter,4,9,0.9999974232876259,0.11826251652879743,1.0000849839577155,1.9214857376290226e-09,0.00040532500562917963,0.0016052141209696978,inf,0.0008469984325060924,0.0028882082107752442,0.9962647933567186,litter_09_be,PFT09,WoodyBE,met.or.str,BaggingRegressor
litter,4,10,0.999921684896253,0.8209029520752896,0.9993280592492965,5.840052479266061e-08,0.0016367436435553967,0.008849582122730874,inf,0.00044640357189787314,0.005116385949531135,0.9944372104785709,litter_10_be,PFT10,WoodyBE,met.or.str,XGBRegressor
litter,4,11,0.999871315362958,0.8785295842407048,0.9997517062072571,9.596169801787826e-08,0.0019511218763224134,0.011343925116200951,inf,0.00014985667578346388,0.00026302999404868464,0.9995871133301678,litter_11_be,PFT11,WoodyBE,met.or.str,XGBRegressor
litter,4,12,0.9999991703259798,0.0726579239980254,1.0001031325065757,6.186980015729654e-10,0.00021612978616893298,0.0009108644356375688,inf,0.002454405150104478,0.01292161883138275,0.9846239760185128,litter_12_be,PFT12,WoodyBE,met.or.str,BaggingRegressor
litter,4,13,0.9999996126474893,0.013300649995079848,0.9998686993905115,2.8885347554623095e-10,6.483992286592744e-05,0.0006223765023741622,inf,0.0004939712065916175,0.04438155563396283,0.9551244731594456,litter_13_be,PFT13,WoodyBE,met.or.str,BaggingRegressor
litter,4,14,0.9999961384746818,0.018578571219901793,1.0002876657872173,2.879586367033818e-09,0.00017801763007488255,0.001965076415357009,inf,0.00033925076499808184,0.02171201714798922,0.9779487320870126,litter_14_be,PFT14,WoodyBE,met.or.str,XGBRegressor
litter,4,15,0.9999818367281079,0.5336232339817967,1.0000576990342471,1.354457262642597e-08,0.0009827711883659389,0.004261839026997292,0.0023014825486086803,0.003000082393478823,0.00024531495670542577,0.9967546026498156,litter_15_be,PFT15,WoodyBE,met.or.str,BaggingRegressor
