comp,var,ind,R2,RMSE,slope,reMSE,dNRMSE,sNRMSE,iNRMSE,f_SB,f_SDSD,f_LSC,alg
biomass,biomass_05_n,5,0.7393265786670891,8.108702058095242,0.7946458973164805,0.00043810659047548053,0.1349007585284003,0.5105618682715258,0.44992934055328904,0.001760697347928316,0.023527459995206227,0.9747118426568654,Pipeline
biomass,biomass_05_n,6,0.7935184462083904,0.516866619340624,0.902720782611467,0.0003470278214985035,0.08969698722039722,0.45440241393682046,0.44987987256972184,0.019522152217105734,7.511751588341153e-05,0.980402730267011,Pipeline
biomass,biomass_05_n,7,0.8412192213515826,1.8553443374089398,0.958396016087333,0.00026685845150994523,0.09547659802417989,0.398473058874019,0.41249321102147024,0.04337353006156658,0.007183445475958303,0.9494430244624751,Pipeline
biomass,biomass_05_n,8,0.6994294617711316,0.27524091913285675,0.8548729366937133,0.0005051605684518796,0.1100663284083124,0.54824313787668,3.190372103819566,0.0013497578705835593,8.129416445603328e-05,0.9985689479649603,Pipeline
biomass,biomass_05_n,9,0.4937297506228082,0.09248778897589284,0.8560483727665571,0.0008508743687011626,0.10398550049177377,0.7115267032074002,0.6492152793011796,0.009155733997941413,0.02042754603151911,0.9704167199705395,Pipeline
biomass,biomass_05_n,10,1.0,0.0,1.0,,,,,,,,NoneType
biomass,biomass_05_n,11,1.0,0.0,1.0,,,,,,,,NoneType
biomass,biomass_05_n,12,1.0,0.0,1.0,,,,,,,,NoneType
biomass,biomass_05_n,13,1.0,0.0,1.0,,,,,,,,NoneType
biomass,biomass_05_n,14,1.0,0.0,1.0,,,,,,,,NoneType
biomass,biomass_05_n,15,1.0,0.0,1.0,,,,,,,,NoneType
biomass,biomass_05_p,2,0.9017229129781739,0.25517488985652254,0.9448051646411749,0.00016517157482659847,0.06783335617570227,0.3134917654769039,0.18417420356308467,0.022280413798790265,0.000524104885971228,0.9771954813152386,Pipeline
biomass,biomass_05_p,3,0.6978627904836139,0.17036834973724677,0.8690382485650178,0.0005077936294393045,0.0893140541470171,0.549670091524349,0.4528072127260425,0.030014261459583774,0.0007903780169089279,0.9691953605235073,Pipeline
biomass,biomass_05_p,4,0.9086955903721697,0.20878636473048112,0.9704370894020284,0.00015345278929047103,0.07197283188407672,0.30216619537570755,0.2813095286652807,0.02531840431961148,0.002406659667588408,0.9722749360128001,Pipeline
biomass,biomass_05_p,5,0.7338461569293147,0.7510555819861365,0.7944181603744714,0.00044731738331207617,0.1363087395982802,0.5159010012305513,0.45543234069580635,0.003220798965686441,0.02159158005718356,0.9751876209771301,Pipeline
biomass,biomass_05_p,6,0.7564401561683151,0.05145843194405167,0.889785924834069,0.00040934427534736965,0.09741918229146647,0.4935178252420928,0.4886115731252769,0.024342047381476332,0.0003011815646740581,0.9753567710538497,Pipeline
biomass,biomass_05_p,7,0.8310771768960965,0.17542081104254387,0.9585234254610484,0.00028390390437630855,0.09847865045829375,0.41100221788197633,0.4254631562628019,0.05144213876034296,0.008512759313630327,0.9400451019260267,Pipeline
biomass,biomass_05_p,8,0.6930738024695717,0.025495362422060398,0.8471578395585034,0.0005158423487906357,0.11122213733697126,0.5540092034708702,3.223874229075209,0.0005889446954687336,9.166422844292192e-07,0.9994101386622468,Pipeline
biomass,biomass_05_p,9,0.48276861456079045,0.00856903866212579,0.853613169288464,0.0008692964461163186,0.10510153341787076,0.7191880042375633,0.6561830356171894,0.00924014990973195,0.02106867779285518,0.969691172297413,Pipeline
biomass,biomass_05_p,10,1.0,0.0,1.0,,,,,,,,NoneType
biomass,biomass_05_p,11,1.0,0.0,1.0,,,,,,,,NoneType
biomass,biomass_05_p,12,1.0,0.0,1.0,,,,,,,,NoneType
biomass,biomass_05_p,13,1.0,0.0,1.0,,,,,,,,NoneType
biomass,biomass_05_p,14,1.0,0.0,1.0,,,,,,,,NoneType
biomass,biomass_05_p,15,1.0,0.0,1.0,,,,,,,,NoneType
biomass,biomass_06,2,0.9086362878599883,35.70595776470617,0.922235782756988,0.00015355245737817087,0.06086929189615266,0.3022643084123755,0.1793802092258616,0.00041651777232824296,0.011656374976969523,0.9879271072507022,Pipeline
biomass,biomass_06,3,0.6926828514971914,32.93362062975547,0.8405190680126872,0.0005164994092484178,0.13045253514044275,0.5543619291607321,0.3097641410357471,0.00020736137606939422,0.00011217732064426782,0.9996804613032862,Pipeline
biomass,biomass_06,4,0.9236934051488274,60.64185716934322,0.9707722680297489,0.00012824637790113046,0.06907659460095668,0.2762364835628571,0.2413750549320283,0.059115846304160335,0.0005791890490708792,0.9403049646467688,Pipeline
biomass,biomass_06,5,0.7640414033017805,24.802630581581074,0.8061847260683026,0.00039656907008104117,0.13783207288569377,0.4857556965164891,0.313562672602145,0.001279666680030597,0.026527739019100948,0.9721925943008685,Pipeline
biomass,biomass_06,6,0.6067713455948208,53.34437457844017,0.6982448519572968,0.0006608884947986206,0.09228748108238478,0.6270794641870989,1.651881461259214,0.004924891085429978,0.03214503072660271,0.9629300781879673,Pipeline
biomass,biomass_06,7,0.8328288382446376,73.05853768777446,0.9501323037220097,0.0002809599357232982,0.108714582063456,0.408865701368264,0.28265422660919726,0.03756003752234011,0.005428538630181748,0.9570114238474782,Pipeline
biomass,biomass_06,8,0.3392686952520636,17.084281014932625,0.9925553286500123,0.0011104727810889688,0.0533052680041858,0.8128538028132344,inf,0.009124930036089909,0.11912451395639752,0.8717505560075124,Pipeline
biomass,biomass_06,9,0.5521629103770931,10.596185975078248,0.8717706865503149,0.0007526673775174905,0.07343974316054488,0.6692063131971386,inf,0.0003303239779389374,0.018668336862319113,0.981001339159742,Pipeline
biomass,biomass_06,10,0.7786087256526489,29.569464480700216,0.9069135589169526,0.0003720861753736993,0.09724993492698956,0.4705223420278266,0.39084330553857194,0.049631690257904884,0.0006550661870376768,0.9497132435550575,Pipeline
biomass,biomass_06,11,0.7006999227587702,19.097496272717848,0.7697328369179414,0.0005030253399012266,0.13564679943108396,0.5470832452572734,0.3267480652144651,0.04943013606824732,0.0284463724497264,0.9221234914820263,Pipeline
biomass,biomass_06,12,0.7576349520750517,12.393686901591412,0.8269873664159508,0.0004073362149999131,0.10656071178176728,0.49230584794916693,1.1682340245551257,0.005171809771325392,0.011991360146778252,0.9828368300818964,Pipeline
biomass,biomass_06,13,0.7484171148573744,11.968802800870526,0.8224205627413593,0.0004228283783909673,0.1008345403356885,0.5015803875179188,8.091858376365112,0.0010026097110158354,0.011307537288356083,0.9876898530006282,Pipeline
biomass,biomass_06,14,0.8067025254334247,11.459128230231785,0.9036746220334658,0.00032486970515390807,0.0899273231509403,0.43965608669342365,0.3086044690685127,0.005902082965353465,3.15878150446809e-07,0.9940976011564961,Pipeline
biomass,biomass_06,15,0.8511873383087362,22.04213085014967,0.8958489842074306,0.00025010531376682993,0.07149900308176617,0.38576244204336924,1.1797162137168744,2.2871644823479526e-05,0.006129786874357063,0.9938473414808195,Pipeline
biomass,biomass_06_n,2,0.8958207697700722,2.1602477444397015,0.9502280035710495,0.00017509114324357607,0.0657731141070829,0.3227680749856277,0.18113323168141218,0.01939175053244107,1.6388587177448332e-05,0.9805918608803814,Pipeline
biomass,biomass_06_n,3,0.7954074956645906,1.3892993288086262,0.8336399859098685,0.0003438529484628731,0.09388814667405743,0.45231902937573765,0.291066063995666,0.00023786241370192686,0.02147533911771975,0.9782867984685784,Pipeline
biomass,biomass_06_n,4,0.8877063435076603,2.193647176622576,0.9728971793307454,0.00018872883444090712,0.08345611955315567,0.3351024567088994,0.3093654675808194,0.10604007107010444,0.004641318040572261,0.8893186108893233,Pipeline
biomass,biomass_06_n,5,0.7748029208680655,1.0891441677917295,0.790865098019882,0.0003784824859360244,0.12569810139750603,0.4745493432004036,0.35032487184016053,0.00215488668019607,0.04618036862791775,0.9516647446918862,Pipeline
biomass,biomass_06_n,6,0.6036825413768636,2.3250885528438436,0.7062052518499095,0.000666079762391826,0.0955634217743888,0.6295374958039723,1.9081790686781193,0.00020850358999693303,0.02561368082810112,0.974177815581902,Pipeline
biomass,biomass_06_n,7,0.8287003691609022,2.1964252789061707,0.9463928877898456,0.00028789853922537456,0.10916652890848036,0.4138835957598438,0.3032252816158261,0.03652640765164202,0.0047443118188361605,0.9587292805295219,Pipeline
biomass,biomass_06_n,8,0.3461837243022401,0.6686932930026459,0.9933498267247669,0.0010988508835256471,0.050438322717721376,0.8085890647898721,inf,0.00907902803950284,0.11863592339094292,0.8722850485695542,Pipeline
biomass,biomass_06_n,9,0.4498226561345824,0.1984272068787003,0.7950894117058099,0.000924667804815828,0.07227648975833662,0.7417394042825403,inf,0.00014342668297689817,0.008364480053636063,0.9914920932633869,Pipeline
biomass,biomass_06_n,10,0.7559655947917632,1.341369402578607,0.8951684349368352,0.00041014185749283514,0.09348001213356322,0.49399838583565925,0.47849154077771766,0.045813621975710594,0.0005446804640230182,0.9536416975602664,Pipeline
biomass,biomass_06_n,11,0.7464410275520197,0.5139810634518427,0.7980312484102321,0.0004261495335260174,0.1371857027491869,0.5035463955267483,0.28549116322259566,0.03142956092908077,0.026897520268254826,0.9416729188026643,Pipeline
biomass,biomass_06_n,12,0.7818028552650217,0.3589008684493252,0.8384389985008258,0.0003667178903108879,0.0980063239230088,0.467115772303803,1.0590236826660313,0.003048870097009197,0.013496811971266579,0.9834543179317243,Pipeline
biomass,biomass_06_n,13,0.7701764867031514,0.2707408177794138,0.8341569959310119,0.00038625800554092205,0.09758227320684838,0.4793991169128794,7.2151267032399184,0.001913219647754714,0.01200699393850273,0.9860797864137426,Pipeline
biomass,biomass_06_n,14,0.637134560081192,0.6073857016812407,0.9114436088578308,0.0006098578822164841,0.11115585689871944,0.6023831338266435,0.4391780296109559,0.029276004929611226,0.019460903860234975,0.9512630912101537,Pipeline
biomass,biomass_06_n,15,0.8627043606577004,0.9168574739336934,0.9135006351261336,0.00023074897368453718,0.06350318393137584,0.3705342620356444,1.5313344655736942,0.013473468654878232,0.002617236295599642,0.9839092950495221,Pipeline
biomass,biomass_06_p,2,0.907667132251872,0.15868158538593974,0.9995030501671833,0.00015518129033298823,0.06039227342008867,0.3038632385599285,0.17150811302707109,0.038880297931293856,0.019980762195871433,0.9411389398728347,Pipeline
biomass,biomass_06_p,3,0.8063179165479248,0.1046663527402639,0.8226266233587837,0.0003255161066421432,0.08841623410204444,0.440093266765211,0.3199772548973962,0.005462857424703973,0.03699126444101525,0.9575458781342807,Pipeline
biomass,biomass_06_p,4,0.8770810506639991,0.183728363973801,0.9670158477438346,0.00020658646947227036,0.08737307618824676,0.3505979882087187,0.33558705666682986,0.09937154626385027,0.003981806745519737,0.89664664699063,Pipeline
biomass,biomass_06_p,5,0.7876396947931694,0.08403150805405589,0.7859553172911543,0.00035690807597786643,0.12389143794760153,0.4608256776773952,0.34486186361949,0.0003856510592229987,0.061687912344418304,0.9379264365963588,Pipeline
biomass,biomass_06_p,6,0.565533701881306,0.19124064705324995,0.6520327037208238,0.0007301954590230149,0.09825069072766378,0.6591405753848673,2.276852700202301,0.0005447703023915843,0.045603326264316305,0.9538519034332921,Pipeline
biomass,biomass_06_p,7,0.821036018093984,0.17960311427869594,0.9469841169775614,0.000300779801522716,0.11158271956114038,0.4230413477498577,0.30993658341893404,0.03584305525877294,0.005983439978622257,0.9581735047626048,Pipeline
biomass,biomass_06_p,8,0.42634093945048523,0.04920077137830263,0.9940104856168899,0.000964132874873134,0.04658179484086438,0.7574028390160117,inf,0.009482069898652757,0.10677620332124818,0.8837417267800991,Pipeline
biomass,biomass_06_p,9,0.5925502260012416,0.012985410193475776,0.6836539952300441,0.0006847895361323669,0.05912367909443266,0.6383179254875726,inf,6.772479307832225e-06,0.035223081136874335,0.9647701463838176,Pipeline
biomass,biomass_06_p,10,0.7527102152624855,0.10652622880456625,0.8335973006818056,0.0004156130835924614,0.0927961479369008,0.49728239938440866,0.5198058550790197,0.017346038179209298,0.008541387860354367,0.9741125739604363,Pipeline
biomass,biomass_06_p,11,0.7472280526496295,0.03962354979161387,0.7949166913477491,0.0004248268022695303,0.13219607580079148,0.5027643059629139,0.2776732614470084,0.011256432256186043,0.027659716454800212,0.9610838512890136,Pipeline
biomass,biomass_06_p,12,0.7100696020792219,0.031905399574409854,0.7568288594967253,0.0004872779796987867,0.10890648521295801,0.53845185292724,1.2273867740931264,0.0029492254461520053,0.037338723241619715,0.9597120513122281,Pipeline
biomass,biomass_06_p,13,0.739966359085608,0.021894947413344044,0.8225355965177401,0.0004370313292678857,0.0986436144717874,0.5099349379228608,7.293625479851272,0.0030502414530083934,0.00925113030714196,0.9876986282398497,Pipeline
